"Index","date","strong_team","weak_team","strong_score","weak_score","tournament","strong_overall","weak_overall","strong_attack","weak_attack","strong_midfield","weak_midfield","strong_deffense","weak_deffense","strong_bu_speed","weak_bu_speed","strong_bu_passing","weak_bu_passing","strong_bu_positioning","weak_bu_positioning","strong_cc_crossing","weak_cc_crossing","strong_cc_passing","weak_cc_passing","strong_cc_shooting","weak_cc_shooting","strong_cc_positioning","weak_cc_positioning","strong_aggression","weak_aggression","strong_preassure","weak_preassure","strong_avg_age","weak_avg_age","win","dif_overall","dif_attack","dif_midfield","dif_deffense","dif_bu_speed","dif_bu_passing","dif_cc_crossing","dif_cc_passing","dif_cc_shooting","dif_aggression","dif_preassure","dif_avg_age"
"341",2012-10-12,"Chile","Ecuador",1,3,"FIFA World Cup qualification",76,73,76,72,74,73,70,67,62,50,42,50,"Organised","Organised",50,50,65,65,54,50,"Organised","Organised",44,55,35,35,25.8,25.6,0,3,4,1,3,12,-8,0,0,4,-11,0,0.199999999999999
"342",2012-10-12,"Germany","Ireland",6,1,"FIFA World Cup qualification",84,77,82,75,84,74,80,72,59,45,40,45,"Organised","Organised",48,50,48,40,63,50,"Organised","Organised",47,40,44,40,23.92,26.72,1,7,7,10,8,14,-5,-2,8,13,7,4,-2.8
"343",2012-10-12,"Poland","South Africa",1,0,"Friendly",76,71,74,70,74,71,72,67,50,39,39,37,"Organised","Organised",42,66,33,51,42,57,"Organised","Organised",38,45,37,55,25.48,25.12,1,5,4,3,5,11,2,-24,-18,-15,-7,-18,0.359999999999999
"344",2012-10-12,"Portugal","Russia",0,1,"FIFA World Cup qualification",82,79,80,77,80,78,79,76,49,60,31,58,"Organised","Organised",52,63,28,70,48,48,"Organised","Organised",47,42,47,41,26.76,27.2,0,3,3,2,3,-11,-27,-11,-42,0,5,6,-0.439999999999998
"345",2012-10-12,"Switzerland","Norway",1,1,"FIFA World Cup qualification",76,74,71,73,74,73,74,73,41,70,47,59,"Organised","Organised",45,52,37,68,32,61,"Organised","Organised",45,47,47,33,24.04,26.52,0,2,-2,1,1,-29,-12,-7,-31,-29,-2,14,-2.48
"346",2012-10-12,"Turkey","Romania",0,1,"FIFA World Cup qualification",77,73,74,74,78,69,73,69,40,51,33,56,"Organised","Organised",49,55,48,48,39,55,"Organised","Organised",44,42,50,35,25.16,26.08,0,4,0,9,4,-11,-23,-6,0,-16,2,15,-0.919999999999998
"347",2012-10-16,"Belgium","Scotland",2,0,"FIFA World Cup qualification",79,74,76,73,77,73,78,73,48,40,53,45,"Organised","Organised",57,55,56,40,46,55,"Organised","Organised",42,50,48,40,23.88,26.48,1,5,3,4,5,8,8,2,16,-9,-8,8,-2.6
"348",2012-10-16,"Argentina","Chile",2,1,"FIFA World Cup qualification",82,76,86,76,79,74,77,70,32,62,39,42,"Free Form","Organised",36,50,41,65,68,54,"Free Form","Organised",55,44,60,35,25.8,25.8,1,6,10,5,7,-30,-3,-14,-24,14,11,25,0
"349",2012-10-16,"Colombia","Cameroon",3,0,"Friendly",77,76,77,74,74,73,72,75,50,40,35,44,"Organised","Organised",50,68,50,52,65,50,"Organised","Organised",55,48,45,58,26.08,24.52,1,1,3,1,-3,10,-9,-18,-2,15,7,-13,1.56
"350",2012-10-16,"Germany","Sweden",4,4,"FIFA World Cup qualification",84,77,82,75,84,77,80,73,59,49,40,32,"Organised","Organised",48,39,48,33,63,68,"Organised","Organised",47,59,44,42,23.92,27.32,0,7,7,7,7,10,8,9,15,-5,-12,2,-3.4
"351",2012-10-16,"Turkey","Hungary",1,3,"FIFA World Cup qualification",77,72,74,68,78,70,73,67,40,52,33,53,"Organised","Organised",49,67,48,38,39,43,"Organised","Organised",44,43,50,32,25.16,26.52,0,5,6,8,6,-12,-20,-18,10,-4,1,18,-1.36
"352",2012-10-16,"Italy","Denmark",3,1,"FIFA World Cup qualification",83,76,83,73,82,73,80,73,45,65,35,50,"Organised","Organised",65,51,65,38,50,49,"Organised","Organised",55,44,45,47,26.88,26.48,1,7,10,9,7,-20,-15,14,27,1,11,-2,0.399999999999999
"353",2012-10-16,"Portugal","Northern Ireland",1,1,"FIFA World Cup qualification",82,71,80,65,80,69,79,70,49,60,31,56,"Organised","Organised",52,45,28,50,48,62,"Organised","Organised",47,50,47,40,26.76,25.32,0,11,15,11,9,-11,-25,7,-22,-14,-3,7,1.44
"354",2012-10-16,"Netherlands","Romania",4,1,"FIFA World Cup qualification",82,73,81,74,81,69,75,69,29,51,34,56,"Organised","Organised",45,55,67,48,66,55,"Organised","Organised",49,42,42,35,25.84,26.08,1,9,7,12,6,-22,-22,-10,19,11,7,7,-0.239999999999998
"355",2012-10-16,"Spain","France",1,1,"FIFA World Cup qualification",87,83,84,81,86,81,83,82,37,48,40,36,"Organised","Organised",37,52,41,49,56,52,"Free Form","Organised",50,46,37,36,26.04,26.16,0,4,3,5,1,-11,4,-15,-8,4,4,1,-0.120000000000001
"356",2012-10-17,"England","Poland",1,1,"FIFA World Cup qualification",83,76,82,74,83,74,81,72,63,50,49,39,"Organised","Organised",67,42,51,33,51,42,"Organised","Organised",47,38,43,37,26.04,25.48,0,7,8,9,9,13,10,25,18,9,9,6,0.559999999999999
"357",2012-11-14,"Ivory Coast","Austria",3,0,"Friendly",78,74,80,75,75,71,73,72,66,37,42,53,"Organised","Organised",73,37,59,38,53,49,"Organised","Organised",51,37,51,34,26.96,24.88,1,4,5,4,1,29,-11,36,21,4,14,17,2.08
"358",2012-11-14,"Brazil","Colombia",1,1,"Friendly",83,77,83,77,81,74,83,72,61,50,37,35,"Organised","Organised",44,50,57,50,54,65,"Organised","Organised",42,55,61,45,25.6,26.08,0,6,6,7,11,11,2,-6,7,-11,-13,16,-0.479999999999997
"359",2012-11-14,"Norway","Hungary",2,0,"Friendly",74,72,73,68,73,70,73,67,70,52,59,53,"Organised","Organised",52,67,68,38,61,43,"Organised","Organised",47,43,33,32,26.52,26.52,1,2,5,3,6,18,6,-15,30,18,4,1,0
"360",2012-11-14,"Ireland","Greece",0,1,"Friendly",77,75,75,73,74,73,72,75,45,26,45,39,"Organised","Organised",50,60,40,47,50,52,"Organised","Organised",40,23,40,24,26.72,26.16,0,2,2,1,-3,19,6,-10,-7,-2,17,16,0.559999999999999
"361",2012-11-14,"Italy","France",1,2,"Friendly",83,83,83,81,82,81,80,82,45,48,35,36,"Organised","Organised",65,52,65,49,50,52,"Organised","Organised",55,46,45,36,26.88,26.16,0,0,2,1,-2,-3,-1,13,16,-2,9,9,0.719999999999999
"362",2012-11-14,"Australia","Korea Republic",2,1,"Friendly",72,71,70,72,69,70,68,68,39,66,59,57,"Organised","Organised",78,50,22,78,30,45,"Organised","Organised",39,48,34,61,27.16,24.2,1,1,-2,-1,0,-27,2,28,-56,-15,-9,-27,2.96
"363",2012-11-14,"Germany","Netherlands",0,0,"Friendly",84,82,82,81,84,81,80,75,59,29,40,34,"Organised","Organised",48,45,48,67,63,66,"Organised","Organised",47,49,44,42,23.92,25.84,0,2,1,3,5,30,6,3,-19,-3,-2,2,-1.92
"364",2012-11-14,"Uruguay","Poland",3,1,"Friendly",79,76,81,74,74,74,77,72,75,50,55,39,"Organised","Organised",50,42,65,33,50,42,"Free Form","Organised",55,38,45,37,26.76,25.48,1,3,7,0,5,25,16,8,32,8,17,8,1.28
"365",2012-11-14,"Belgium","Romania",1,2,"Friendly",79,73,76,74,77,69,78,69,48,51,53,56,"Organised","Organised",57,55,56,48,46,55,"Organised","Organised",42,42,48,35,23.88,26.08,0,6,2,8,9,-3,-3,2,8,-9,0,13,-2.2
"366",2012-11-14,"Russia","USA",2,2,"Friendly",79,75,77,70,78,74,76,72,60,35,58,55,"Organised","Organised",63,50,70,65,48,35,"Organised","Organised",42,35,41,35,27.2,25.44,0,4,7,4,4,25,3,13,5,13,7,6,1.76
"367",2012-11-14,"England","Sweden",2,4,"Friendly",83,77,82,75,83,77,81,73,63,49,49,32,"Organised","Organised",67,39,51,33,51,68,"Organised","Organised",47,59,43,42,26.04,27.32,0,6,7,6,8,14,17,28,18,-17,-12,1,-1.28
"368",2012-11-14,"Turkey","Denmark",1,1,"Friendly",77,76,74,73,78,73,73,73,40,65,33,50,"Organised","Organised",49,51,48,38,39,49,"Organised","Organised",44,44,50,47,25.16,26.48,0,1,1,5,0,-25,-17,-2,10,-10,0,3,-1.32
"369",2012-11-21,"Brazil","Argentina",1,2,"Friendly",83,82,83,86,81,79,83,77,61,32,37,39,"Organised","Free Form",44,36,57,41,54,68,"Organised","Free Form",42,55,61,60,25.6,25.8,0,1,-3,2,6,29,-2,8,16,-14,-13,1,-0.199999999999999
"370",2013-01-08,"Norway","South Africa",1,0,"Friendly",74,71,73,70,73,71,73,67,70,39,59,37,"Organised","Organised",52,66,68,51,61,57,"Organised","Organised",47,45,33,55,26.52,25.12,1,3,3,2,6,31,22,-14,17,4,2,-22,1.4
"371",2013-01-14,"Ivory Coast","Egypt",4,2,"Friendly",78,69,80,66,75,67,73,67,66,54,42,57,"Organised","Organised",73,53,59,37,53,52,"Organised","Organised",51,37,51,37,26.96,27.6,1,9,14,8,6,12,-15,20,22,1,14,14,-0.640000000000001
"372",2013-01-26,"Sweden","Finland",3,0,"King's Cup",77,71,75,68,77,70,73,67,49,56,32,58,"Organised","Organised",39,53,33,47,68,53,"Organised","Organised",59,30,42,33,27.32,24.96,1,6,7,7,6,-7,-26,-14,-14,15,29,9,2.36
"373",2013-02-02,"Poland","Romania",4,1,"Friendly",76,73,74,74,74,69,72,69,50,51,39,56,"Organised","Organised",42,55,33,48,42,55,"Organised","Organised",38,42,37,35,25.48,26.08,1,3,0,5,3,-1,-17,-13,-15,-13,-4,2,-0.599999999999998
"374",2013-02-06,"Chile","Egypt",2,1,"Friendly",76,69,76,66,74,67,70,67,62,54,42,57,"Organised","Organised",50,53,65,37,54,52,"Organised","Organised",44,37,35,37,25.8,27.6,1,7,10,7,3,8,-15,-3,28,2,7,-2,-1.8
"375",2013-02-06,"Croatia","Korea Republic",4,0,"Friendly",78,71,78,72,78,70,74,68,59,66,44,57,"Organised","Organised",74,50,39,78,61,45,"Organised","Organised",61,48,61,61,26.64,24.2,1,7,6,8,6,-7,-13,24,-39,16,13,0,2.44
"376",2013-02-06,"England","Brazil",2,1,"Friendly",83,83,82,83,83,81,81,83,63,61,49,37,"Organised","Organised",67,44,51,57,51,54,"Organised","Organised",47,42,43,61,26.04,25.6,1,0,-1,2,-2,2,12,23,-6,-3,5,-18,0.439999999999998
"377",2013-02-06,"Germany","France",2,1,"Friendly",84,83,82,81,84,81,80,82,59,48,40,36,"Organised","Organised",48,52,48,49,63,52,"Organised","Organised",47,46,44,36,23.92,26.16,1,1,1,3,-2,11,4,-4,-1,11,1,8,-2.24
"378",2013-02-06,"Switzerland","Greece",0,0,"Friendly",76,75,71,73,74,73,74,75,41,26,47,39,"Organised","Organised",45,60,37,47,32,52,"Organised","Organised",45,23,47,24,24.04,26.16,0,1,-2,1,-1,15,8,-15,-10,-20,22,23,-2.12
"379",2013-02-06,"Ireland","Poland",2,0,"Friendly",77,76,75,74,74,74,72,72,45,50,45,39,"Organised","Organised",50,42,40,33,50,42,"Organised","Organised",40,38,40,37,26.72,25.48,1,1,1,0,0,-5,6,8,7,8,2,3,1.24
"380",2013-02-06,"Italy","Netherlands",1,1,"Friendly",83,82,83,81,82,81,80,75,45,29,35,34,"Organised","Organised",65,45,65,67,50,66,"Organised","Organised",55,49,45,42,26.88,25.84,0,1,2,1,5,16,1,20,-2,-16,6,3,1.04
"381",2013-02-06,"Portugal","Ecuador",2,3,"Friendly",82,73,80,72,80,73,79,67,49,50,31,50,"Organised","Organised",52,50,28,65,48,50,"Organised","Organised",47,55,47,35,26.76,25.6,0,9,8,7,12,-1,-19,2,-37,-2,-8,12,1.16
"382",2013-02-06,"Romania","Australia",3,2,"Friendly",73,72,74,70,69,69,69,68,51,39,56,59,"Organised","Organised",55,78,48,22,55,30,"Organised","Organised",42,39,35,34,26.08,27.16,1,1,4,0,1,12,-3,-23,26,25,3,1,-1.08
"383",2013-02-06,"Spain","Uruguay",3,1,"Friendly",87,79,84,81,86,74,83,77,37,75,40,55,"Organised","Organised",37,50,41,65,56,50,"Free Form","Free Form",50,55,37,45,26.04,26.76,1,8,3,12,6,-38,-15,-13,-24,6,-5,-8,-0.720000000000002
"384",2013-02-06,"Argentina","Sweden",3,2,"Friendly",82,77,86,75,79,77,77,73,32,49,39,32,"Free Form","Organised",36,39,41,33,68,68,"Free Form","Organised",55,59,60,42,25.8,27.32,1,5,11,2,4,-17,7,-3,8,0,-4,18,-1.52
"385",2013-03-21,"Italy","Brazil",2,2,"Friendly",83,82,80,82,82,82,81,83,45,62,50,48,"Organised","Organised",65,42,65,57,50,54,"Organised","Organised",55,37,45,61,26.78,25.7,0,1,-2,0,-2,-17,2,23,8,-4,18,-16,1.08
"386",2013-03-22,"Argentina","Venezuela",3,0,"FIFA World Cup qualification",82,71,86,74,80,69,79,70,32,29,39,33,"Free Form","Organised",36,25,41,32,68,32,"Free Form","Organised",55,44,60,33,25.91,26.43,1,11,12,11,9,3,6,11,9,36,11,27,-0.52
"387",2013-03-22,"Colombia","Bolivia",5,0,"FIFA World Cup qualification",78,66,82,71,73,64,76,66,50,33,35,30,"Organised","Organised",50,32,50,29,65,49,"Organised","Organised",55,45,45,34,27.3,26.43,1,12,11,9,10,17,5,18,21,16,10,11,0.870000000000001
"388",2013-03-22,"Czech Republic","Denmark",0,3,"FIFA World Cup qualification",75,74,72,68,74,74,75,74,30,65,52,50,"Free Form","Organised",56,51,53,38,56,49,"Free Form","Organised",42,44,43,47,26.61,24.52,0,1,4,0,1,-35,2,5,15,7,-2,-4,2.09
"389",2013-03-22,"Romania","Hungary",2,2,"FIFA World Cup qualification",71,70,72,71,67,72,71,66,51,52,56,53,"Organised","Organised",55,67,48,38,55,43,"Organised","Organised",42,50,35,40,25.13,25.09,0,1,1,-5,5,-1,3,-12,10,12,-8,-5,0.0399999999999991
"390",2013-03-22,"Chile","Peru",0,1,"FIFA World Cup qualification",76,72,77,75,76,70,73,69,62,50,42,51,"Organised","Organised",50,50,65,35,54,65,"Organised","Organised",44,45,35,55,26.04,26.83,0,4,2,6,4,12,-9,0,30,-11,-1,-20,-0.789999999999999
"391",2013-03-22,"Spain","Finland",1,1,"FIFA World Cup qualification",86,69,86,69,86,70,83,66,37,56,40,58,"Organised","Organised",37,53,41,47,56,53,"Free Form","Organised",50,30,37,33,27,25.91,0,17,17,16,17,-19,-18,-16,-6,3,20,4,1.09
"392",2013-03-22,"Sweden","Ireland",0,0,"FIFA World Cup qualification",76,74,83,75,74,74,74,72,49,45,32,45,"Organised","Organised",39,50,33,40,68,50,"Organised","Organised",59,40,42,40,27.39,26.83,0,2,8,0,2,4,-13,-11,-7,18,19,2,0.560000000000002
"393",2013-03-22,"Uruguay","Paraguay",1,1,"FIFA World Cup qualification",79,74,81,79,76,73,79,70,75,33,55,52,"Organised","Organised",32,32,50,33,67,48,"Free Form","Organised",46,45,31,33,27.22,28.7,0,5,2,3,9,42,3,0,17,19,1,-2,-1.48
"394",2013-03-25,"Brazil","Russia",1,1,"Friendly",82,78,82,78,82,78,83,76,62,45,48,45,"Organised","Organised",42,55,57,70,54,35,"Organised","Organised",37,35,61,35,25.7,26.78,0,4,4,4,7,17,3,-13,-13,19,2,26,-1.08
"395",2013-03-26,"Argentina","Bolivia",1,1,"FIFA World Cup qualification",82,66,86,71,80,64,79,66,32,33,39,30,"Free Form","Organised",36,32,41,29,68,49,"Free Form","Organised",55,45,60,34,25.91,26.43,0,16,15,16,13,-1,9,4,12,19,10,26,-0.52
"396",2013-03-26,"Uruguay","Chile",0,2,"FIFA World Cup qualification",79,76,81,77,76,76,79,73,75,62,55,42,"Organised","Organised",32,50,50,65,67,54,"Free Form","Organised",46,44,31,35,27.22,26.04,0,3,4,0,6,13,13,-18,-15,13,2,-4,1.18
"397",2013-03-26,"Denmark","Bulgaria",1,1,"FIFA World Cup qualification",74,69,68,67,74,66,74,68,65,54,50,54,"Organised","Organised",51,63,38,52,49,33,"Organised","Organised",44,30,47,48,24.52,26.87,0,5,1,8,6,11,-4,-12,-14,16,14,-1,-2.35
"398",2013-03-26,"Paraguay","Ecuador",1,4,"FIFA World Cup qualification",74,72,79,72,73,73,70,66,33,50,52,50,"Organised","Organised",32,50,33,65,48,50,"Organised","Organised",45,55,33,35,28.7,25.7,0,2,7,0,4,-17,2,-18,-32,-2,-10,-2,3
"399",2013-03-26,"Spain","France",1,0,"FIFA World Cup qualification",86,82,86,86,86,79,83,81,37,48,40,36,"Organised","Organised",37,52,41,49,56,52,"Free Form","Organised",50,46,37,36,27,25.74,1,4,0,7,2,-11,4,-15,-8,4,4,1,1.26
"400",2013-03-26,"Ireland","Austria",2,2,"FIFA World Cup qualification",74,74,75,75,74,74,72,73,45,37,45,53,"Organised","Organised",50,37,40,38,50,49,"Organised","Organised",40,37,40,34,26.83,24.61,0,0,0,0,-1,8,-8,13,2,1,3,6,2.22
"401",2013-03-26,"Mexico","USA",0,0,"FIFA World Cup qualification",75,74,77,74,75,74,73,72,53,41,54,58,"Organised","Organised",58,50,68,66,40,35,"Organised","Organised",58,35,46,35,25.52,26.57,0,1,3,1,1,12,-4,8,2,5,23,11,-1.05
"402",2013-03-26,"Netherlands","Romania",4,0,"FIFA World Cup qualification",81,71,81,72,82,67,75,71,42,51,34,56,"Organised","Organised",62,55,55,48,39,55,"Organised","Organised",60,42,50,35,25.61,25.13,1,10,9,15,4,-9,-22,7,7,-16,18,15,0.48
"403",2013-03-26,"Turkey","Hungary",1,1,"FIFA World Cup qualification",77,70,76,71,77,72,75,66,40,52,33,53,"Organised","Organised",49,67,48,38,39,43,"Organised","Organised",44,50,50,40,24.83,25.09,0,7,5,5,9,-12,-20,-18,10,-4,-6,10,-0.260000000000002
"404",2013-03-26,"Colombia","Venezuela",0,1,"FIFA World Cup qualification",78,71,82,74,73,69,76,70,50,29,35,33,"Organised","Organised",50,25,50,32,65,32,"Organised","Organised",55,44,45,33,27.3,26.43,0,7,8,4,6,21,2,25,18,33,11,12,0.870000000000001
"405",2013-04-06,"Brazil","Bolivia",4,0,"Friendly",82,66,83,71,81,64,82,66,62,33,48,30,"Organised","Organised",42,32,57,29,54,49,"Organised","Organised",37,45,61,34,25.7,26.17,1,16,12,17,16,29,18,10,28,5,-8,27,-0.470000000000002
"406",2013-04-17,"Mexico","Peru",0,0,"Friendly",75,72,79,75,74,70,74,69,53,50,54,51,"Organised","Organised",58,50,68,35,40,65,"Organised","Organised",58,45,46,55,26,26.83,0,3,4,4,5,3,3,8,33,-25,13,-9,-0.829999999999998
"407",2013-04-24,"Brazil","Chile",2,2,"Friendly",82,76,83,75,81,76,82,73,62,62,48,42,"Organised","Organised",42,50,57,65,54,54,"Organised","Organised",37,44,61,35,25.7,25.83,0,6,8,5,9,0,6,-8,-8,0,-7,26,-0.129999999999999
"408",2013-05-29,"Germany","Ecuador",4,2,"Friendly",84,72,85,73,84,74,82,66,64,50,40,50,"Organised","Organised",41,50,54,65,61,50,"Organised","Organised",56,55,47,35,24.22,25.78,1,12,12,10,16,14,-10,-9,-11,11,1,12,-1.56
"409",2013-05-29,"England","Ireland",1,1,"Friendly",81,74,84,74,80,74,80,72,52,45,47,45,"Organised","Organised",57,50,51,40,51,50,"Organised","Organised",49,40,47,40,25.7,26.83,0,7,10,6,8,7,2,7,11,1,9,7,-1.13
"410",2013-05-29,"Belgium","USA",4,2,"Friendly",80,73,80,70,78,73,80,69,30,41,36,58,"Organised","Organised",37,50,56,66,33,35,"Free Form","Organised",42,35,48,35,24.65,26.04,1,7,10,5,11,-11,-22,-13,-10,-2,7,13,-1.39
"411",2013-05-31,"Turkey","Slovenia",0,2,"Friendly",77,72,78,72,76,69,74,71,40,67,33,50,"Organised","Organised",49,67,48,64,39,43,"Organised","Organised",44,59,50,42,25.13,25.87,0,5,6,7,3,-27,-17,-18,-16,-4,-15,8,-0.740000000000002
"412",2013-06-02,"Brazil","England",2,2,"Friendly",82,81,83,84,80,80,83,80,62,52,48,47,"Organised","Organised",42,57,57,51,54,51,"Organised","Organised",37,49,61,47,25.57,25.7,0,1,-1,0,3,10,1,-15,6,3,-12,14,-0.129999999999999
"413",2013-06-02,"Germany","USA",3,4,"Friendly",84,73,85,70,84,74,82,69,64,41,40,58,"Organised","Organised",41,50,54,66,61,35,"Organised","Organised",56,35,47,35,24.39,26.04,0,11,15,10,13,23,-18,-9,-12,26,21,12,-1.65
"414",2013-06-05,"France","Uruguay",0,1,"Friendly",81,79,82,82,80,75,80,79,48,75,36,55,"Organised","Organised",52,32,49,50,52,67,"Organised","Free Form",46,46,36,31,25.3,27.3,0,2,0,5,1,-27,-19,20,-1,-15,0,5,-2
"415",2013-06-07,"Argentina","Colombia",0,0,"FIFA World Cup qualification",82,78,86,79,79,74,78,75,32,50,39,35,"Free Form","Organised",36,50,41,50,68,65,"Free Form","Organised",55,55,60,45,26.83,27.04,0,4,7,5,3,-18,4,-14,-9,3,0,15,-0.210000000000001
"416",2013-06-07,"Sweden","Austria",1,2,"FIFA World Cup qualification",75,74,80,73,74,75,73,74,49,37,32,53,"Organised","Organised",39,37,33,38,68,49,"Organised","Organised",59,37,42,34,27.17,24.43,0,1,7,-1,-1,12,-21,2,-5,19,22,8,2.74
"417",2013-06-07,"Venezuela","Bolivia",1,1,"FIFA World Cup qualification",71,66,74,71,69,62,70,64,29,33,33,30,"Organised","Organised",25,32,32,29,32,49,"Organised","Organised",44,45,33,34,25.96,26.17,0,5,3,7,6,-4,3,-7,3,-17,-1,-1,-0.210000000000001
"418",2013-06-07,"Italy","Czech Republic",0,0,"FIFA World Cup qualification",83,75,81,73,83,75,81,74,45,30,49,52,"Organised","Free Form",70,56,66,53,53,56,"Organised","Free Form",59,42,46,43,26.22,25.65,0,8,8,8,7,15,-3,14,13,-3,17,3,0.57
"419",2013-06-07,"Chile","Paraguay",2,1,"FIFA World Cup qualification",76,74,77,79,75,73,72,70,62,33,42,52,"Organised","Organised",50,32,65,33,54,48,"Organised","Organised",44,45,35,33,25.91,28.61,1,2,-2,2,2,29,-10,18,32,6,-1,2,-2.7
"420",2013-06-07,"Peru","Ecuador",1,0,"FIFA World Cup qualification",72,72,78,75,70,74,69,66,50,50,51,50,"Organised","Organised",50,50,35,65,65,50,"Organised","Organised",45,55,55,35,26.61,25.78,1,0,3,-4,3,0,1,0,-30,15,-10,20,0.829999999999998
"421",2013-06-07,"Portugal","Russia",1,0,"FIFA World Cup qualification",80,78,80,78,80,78,80,76,49,45,33,45,"Organised","Organised",52,55,33,70,48,35,"Free Form","Organised",47,35,47,35,26.87,26.57,1,2,2,2,4,4,-12,-3,-37,13,12,12,0.300000000000001
"422",2013-06-09,"Brazil","France",3,0,"Friendly",82,81,83,82,80,80,83,80,62,48,48,36,"Organised","Organised",42,52,57,49,54,52,"Organised","Organised",37,46,61,36,25.57,25.3,1,1,1,0,3,14,12,-10,8,2,-9,25,0.27
"423",2013-06-11,"Chile","Bolivia",3,1,"FIFA World Cup qualification",76,66,77,71,75,62,72,64,62,33,42,30,"Organised","Organised",50,32,65,29,54,49,"Organised","Organised",44,45,35,34,25.91,26.17,1,10,6,13,8,29,12,18,36,5,-1,1,-0.260000000000002
"424",2013-06-11,"Colombia","Peru",2,0,"FIFA World Cup qualification",78,72,79,78,74,70,75,69,50,50,35,51,"Organised","Organised",50,50,50,35,65,65,"Organised","Organised",55,45,45,55,27.04,26.61,1,6,1,4,6,0,-16,0,15,0,10,-10,0.43
"425",2013-06-11,"Argentina","Ecuador",1,1,"FIFA World Cup qualification",82,72,86,75,79,74,78,66,32,50,39,50,"Free Form","Organised",36,50,41,65,68,50,"Free Form","Organised",55,55,60,35,26.83,25.78,0,10,11,5,12,-18,-11,-14,-24,18,0,25,1.05
"426",2013-06-11,"Spain","Ireland",2,0,"Friendly",85,74,86,74,86,74,83,72,37,45,40,45,"Organised","Organised",37,50,41,40,56,50,"Free Form","Organised",50,40,37,40,26.96,26.83,1,11,12,12,11,-8,-5,-13,1,6,10,-3,0.130000000000003
"427",2013-06-11,"Uruguay","Venezuela",1,0,"FIFA World Cup qualification",79,71,82,74,75,69,79,70,75,29,55,33,"Organised","Organised",32,25,50,32,67,32,"Free Form","Organised",46,44,31,33,27.3,25.96,1,8,8,6,9,46,22,7,18,35,2,-2,1.34
"428",2013-06-16,"Italy","Mexico",2,1,"Confederations Cup",83,76,81,77,83,75,81,74,45,53,49,54,"Organised","Organised",70,58,66,68,53,40,"Organised","Organised",59,58,46,46,26.22,26.13,1,7,4,8,7,-8,-5,12,-2,13,1,0,0.0899999999999999
"429",2013-06-16,"Spain","Uruguay",2,1,"Confederations Cup",85,79,86,82,86,75,83,79,37,75,40,55,"Organised","Organised",37,32,41,50,56,67,"Free Form","Free Form",50,46,37,31,26.96,27.3,1,6,4,11,4,-38,-15,5,-9,-11,4,6,-0.34
"430",2013-06-19,"Brazil","Mexico",2,0,"Confederations Cup",82,76,83,77,80,75,83,74,62,53,48,54,"Organised","Organised",42,58,57,68,54,40,"Organised","Organised",37,58,61,46,25.57,26.13,1,6,6,5,9,9,-6,-16,-11,14,-21,15,-0.559999999999999
"431",2013-06-22,"Italy","Brazil",2,4,"Confederations Cup",83,82,81,83,83,80,81,83,45,62,49,48,"Organised","Organised",70,42,66,57,53,54,"Organised","Organised",59,37,46,61,26.22,25.57,0,1,-2,3,-2,-17,1,28,9,-1,22,-15,0.649999999999999
"432",2013-06-26,"Brazil","Uruguay",2,1,"Confederations Cup",82,79,83,82,80,75,83,79,62,75,48,55,"Organised","Organised",42,32,57,50,54,67,"Organised","Free Form",37,46,61,31,25.57,27.3,1,3,1,5,4,-13,-7,10,7,-13,-9,30,-1.73
"433",2013-06-27,"Spain","Italy",0,0,"Confederations Cup",85,83,86,81,86,83,83,81,37,45,40,49,"Organised","Organised",37,70,41,66,56,53,"Free Form","Organised",50,59,37,46,26.96,26.22,0,2,5,3,2,-8,-9,-33,-25,3,-9,-9,0.740000000000002
"434",2013-06-30,"Spain","Brazil",0,3,"Confederations Cup",86,82,84,83,86,81,83,83,37,62,40,48,"Organised","Organised",37,42,41,57,56,54,"Free Form","Organised",50,37,37,61,26.7,25.09,0,4,1,5,0,-25,-8,-5,-16,2,13,-24,1.61
"435",2013-06-30,"Italy","Uruguay",2,2,"Confederations Cup",83,79,80,84,84,76,81,78,45,75,49,55,"Organised","Organised",70,32,66,50,53,67,"Organised","Free Form",59,46,46,31,26.52,27.22,0,4,-4,8,3,-30,-6,38,16,-14,13,15,-0.699999999999999
"436",2013-07-20,"Korea Republic","Australia",0,0,"EAFF Championship",71,71,74,71,69,69,70,68,66,39,57,59,"Organised","Organised",50,78,78,22,45,30,"Organised","Organised",48,39,61,34,25.13,27.96,0,0,3,0,2,27,-2,-28,56,15,9,27,-2.83
"437",2013-08-14,"Austria","Greece",0,2,"Friendly",74,74,73,74,75,72,74,76,37,44,53,54,"Organised","Organised",37,60,38,47,49,52,"Organised","Organised",37,32,34,24,24.43,26.26,0,0,-1,3,-2,-7,-1,-23,-9,-3,5,10,-1.83
"438",2013-08-14,"France","Belgium",0,0,"Friendly",81,80,82,79,78,79,80,79,48,30,36,36,"Organised","Organised",52,37,49,56,52,33,"Organised","Free Form",46,42,36,48,24.78,24.61,0,1,3,-1,1,18,0,15,-7,19,4,-12,0.170000000000002
"439",2013-08-14,"Spain","Ecuador",2,0,"Friendly",86,72,84,73,86,74,83,66,37,50,40,50,"Organised","Organised",37,50,41,65,56,50,"Free Form","Organised",50,55,37,35,26.7,26.04,1,14,11,12,17,-13,-10,-13,-24,6,-5,2,0.66
