dataset,accuracy,algorithm,score,feat_sel,runtime,path,path_ids,criterion,max_depth
steel_plate_fault-luminosity.csv,36.25,ID3,0.2725911115937246,reliefF,0 days 00:08:14.688249,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,
steel_plate_fault-luminosity-max_measurements.csv,42.52,ID3,0.06351246210223596,reliefF,0 days 00:08:35.117862,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-luminosity-min_measurements.csv,42.52,ID3,0.06037063710523374,reliefF,0 days 00:08:34.780841,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-indices-edges.csv,60.32,ID3,0.038572353628371546,reliefF,0 days 00:08:48.748018,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-indices-log_measurements.csv,60.32,ID3,0.014992396504917708,reliefF,0 days 00:08:27.593971,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-type_of_fault.csv,100.0,XGBoost,0.4998237281084455,reliefF,0 days 00:07:51.424252,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,1.0
steel_plate_fault-indices.csv,98.2,XGBoost,0.40157107580914464,reliefF,0 days 00:07:45.826310,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,6.0
steel_plate_fault-luminosity.csv,99.74,XGBoost,0.2725911115937246,reliefF,0 days 00:07:39.360979,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,2.0
steel_plate_fault-luminosity-max_measurements.csv,100.0,XGBoost,0.06351246210223596,reliefF,0 days 00:07:41.201603,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,XGBoost,0.06037063710523374,reliefF,0 days 00:07:40.391649,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-indices-edges.csv,99.3,XGBoost,0.038572353628371546,reliefF,0 days 00:07:57.025615,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,5.0
steel_plate_fault-indices-log_measurements.csv,99.54,XGBoost,0.014992396504917708,reliefF,0 days 00:07:50.530588,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,11.0
titanic-passenger_info.csv,77.65,CART,0.6212031290342385,symmetrical uncertainty,0 days 00:00:00.821511,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",gini,2.0
titanic-ticket_info.csv,68.21,CART,0.47419025576793555,symmetrical uncertainty,0 days 00:00:00.709236,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",entropy,2.0
titanic-ticket_info-cabin.csv,68.02,CART,0.3201669643915702,symmetrical uncertainty,0 days 00:00:00.863622,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",gini,4.0
titanic-passenger_info.csv,34.64,ID3,0.6212031290342385,symmetrical uncertainty,0 days 00:00:11.316398,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,
titanic-ticket_info.csv,44.1,ID3,0.47419025576793555,symmetrical uncertainty,0 days 00:00:14.971159,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,
titanic-ticket_info-cabin.csv,41.62,ID3,0.3201669643915702,symmetrical uncertainty,0 days 00:00:15.937431,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,
titanic-passenger_info.csv,79.33,XGBoost,0.6212031290342385,symmetrical uncertainty,0 days 00:00:07.561491,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,1.0
titanic-ticket_info.csv,67.18,XGBoost,0.47419025576793555,symmetrical uncertainty,0 days 00:00:07.838493,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,1.0
titanic-ticket_info-cabin.csv,69.54,XGBoost,0.3201669643915702,symmetrical uncertainty,0 days 00:00:10.258569,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,1.0
titanic-ticket_info.csv,68.21,CART,0.4990944584187046,information-gain,0 days 00:00:00.801920,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",gini,5.0
titanic-passenger_info.csv,77.65,CART,0.15087048925218172,information-gain,0 days 00:00:00.708773,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",gini,2.0
titanic-ticket_info-cabin.csv,68.02,CART,0.13953143410835578,information-gain,0 days 00:00:01.025936,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",gini,4.0
titanic-ticket_info.csv,44.1,ID3,0.4990944584187046,information-gain,0 days 00:00:14.853573,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,
titanic-passenger_info.csv,34.64,ID3,0.15087048925218172,information-gain,0 days 00:00:11.187951,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,
titanic-ticket_info-cabin.csv,41.62,ID3,0.13953143410835578,information-gain,0 days 00:00:16.197528,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,
titanic-ticket_info.csv,67.18,XGBoost,0.4990944584187046,information-gain,0 days 00:00:07.299614,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,1.0
titanic-passenger_info.csv,79.33,XGBoost,0.15087048925218172,information-gain,0 days 00:00:07.760138,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,1.0
titanic-ticket_info-cabin.csv,69.54,XGBoost,0.13953143410835578,information-gain,0 days 00:00:10.578848,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,1.0
titanic-ticket_info-cabin.csv,68.02,CART,0.2787762401644942,gini-index,0 days 00:00:00.827243,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",gini,4.0
titanic-ticket_info.csv,68.21,CART,0.2668073517719538,gini-index,0 days 00:00:00.692331,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",entropy,2.0
titanic-passenger_info.csv,77.65,CART,0.06628268716091124,gini-index,0 days 00:00:00.740545,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",gini,2.0
titanic-ticket_info-cabin.csv,41.62,ID3,0.2787762401644942,gini-index,0 days 00:00:16.231932,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,
titanic-ticket_info.csv,44.1,ID3,0.2668073517719538,gini-index,0 days 00:00:14.719782,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,
titanic-passenger_info.csv,34.64,ID3,0.06628268716091124,gini-index,0 days 00:00:11.171850,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,
titanic-ticket_info-cabin.csv,69.54,XGBoost,0.2787762401644942,gini-index,0 days 00:00:09.905064,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,1.0
titanic-ticket_info.csv,67.18,XGBoost,0.2668073517719538,gini-index,0 days 00:00:08.284152,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,1.0
titanic-passenger_info.csv,79.33,XGBoost,0.06628268716091124,gini-index,0 days 00:00:07.858049,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,1.0
titanic-passenger_info.csv,77.65,CART,0.8253647134586319,spearman-correlation,0 days 00:00:00.795808,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",gini,2.0
titanic-ticket_info-cabin.csv,68.02,CART,0.7966393205388436,spearman-correlation,0 days 00:00:00.795235,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",gini,4.0
titanic-ticket_info.csv,68.72,CART,0.7466472700396445,spearman-correlation,0 days 00:00:00.908873,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",gini,5.0
titanic-passenger_info.csv,34.64,ID3,0.8253647134586319,spearman-correlation,0 days 00:00:11.124610,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,
titanic-ticket_info-cabin.csv,41.62,ID3,0.7966393205388436,spearman-correlation,0 days 00:00:16.368790,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,
titanic-ticket_info.csv,44.1,ID3,0.7466472700396445,spearman-correlation,0 days 00:00:14.353122,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,
titanic-passenger_info.csv,79.33,XGBoost,0.8253647134586319,spearman-correlation,0 days 00:00:07.491987,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,1.0
titanic-ticket_info-cabin.csv,69.54,XGBoost,0.7966393205388436,spearman-correlation,0 days 00:00:10.383324,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,1.0
titanic-ticket_info.csv,67.18,XGBoost,0.7466472700396445,spearman-correlation,0 days 00:00:08.413675,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,1.0
titanic-passenger_info.csv,77.65,CART,0.05387205387205387,reliefF,0 days 00:00:42.445906,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",gini,2.0
titanic-ticket_info.csv,68.72,CART,0.040596094552929084,reliefF,0 days 00:00:42.439683,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",gini,5.0
titanic-ticket_info-cabin.csv,68.02,CART,0.0003675272351550202,reliefF,0 days 00:00:42.641576,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",gini,4.0
titanic-passenger_info.csv,34.64,ID3,0.05387205387205387,reliefF,0 days 00:00:54.096393,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,
titanic-ticket_info.csv,44.1,ID3,0.040596094552929084,reliefF,0 days 00:00:56.021531,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,
titanic-ticket_info-cabin.csv,41.62,ID3,0.0003675272351550202,reliefF,0 days 00:00:56.679452,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,
titanic-passenger_info.csv,79.33,XGBoost,0.05387205387205387,reliefF,0 days 00:00:50.830848,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/passenger_info.csv']","['PassengerId', 'PassengerId']",,1.0
titanic-ticket_info.csv,67.18,XGBoost,0.040596094552929084,reliefF,0 days 00:00:52.316869,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv']","['TicketId', 'TicketId']",,1.0
titanic-ticket_info-cabin.csv,69.54,XGBoost,0.0003675272351550202,reliefF,0 days 00:00:53.865559,"['other-data/decision-trees-split/titanic/titanic.csv', 'other-data/decision-trees-split/titanic/ticket_info.csv', 'other-data/decision-trees-split/titanic/cabin.csv']","['TicketId', 'TicketId', 'TicketId', 'TicketId']",,1.0
